ID,Trial_Number,Question,ReappraisalText,Rating,rate_RT,Session_date,Q_type,ReappraisalDirection,PunishingType
220426,12,To what extent does the description of the individual provoke your anger?,Andrew is hiding his taxable income in Switzerland.,3,4530,06-15-2016,anger,1,reputation
220426,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Becky works as a cleaner in a hotel,1,314,06-15-2016,unfair,2,na
220426,14,To what extent does the description of the individual provoke your sympathy?,Becky works as a cleaner in a hotel,3,6663,06-15-2016,sympathy,2,na
220426,15,To what extent does the description of the individual provoke your anger?,Becky works as a cleaner in a hotel,1,625,06-15-2016,anger,2,na
220426,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Karen owns an international company,5,278,06-15-2016,unfair,1,resources
220426,17,To what extent does the description of the individual provoke your sympathy?,Karen owns an international company,1,274,06-15-2016,sympathy,1,resources
220426,18,To what extent does the description of the individual provoke your anger?,Karen owns an international company,3,4713,06-15-2016,anger,1,resources
220426,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Emily is a highly paid actress,3,9666,06-15-2016,unfair,1,resources
220426,20,To what extent does the description of the individual provoke your sympathy?,Emily is a highly paid actress,1,320,06-15-2016,sympathy,1,resources
220426,21,To what extent does the description of the individual provoke your anger?,Emily is a highly paid actress,3,5709,06-15-2016,anger,1,resources
220426,22,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Janet has to take an unpaid leave of absence because her mother broke her hip.,1,278,06-15-2016,unfair,2,na
220426,23,To what extent does the description of the individual provoke your sympathy?,Janet has to take an unpaid leave of absence because her mother broke her hip.,3,4740,06-15-2016,sympathy,2,na
220426,24,To what extent does the description of the individual provoke your anger?,Janet has to take an unpaid leave of absence because her mother broke her hip.,1,301,06-15-2016,anger,2,na
220441,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Tim could not afford his mortgage and his home was foreclosed.,3,17398,06-22-2016,unfair,2,na
220441,2,To what extent does the description of the individual provoke your sympathy?,Tim could not afford his mortgage and his home was foreclosed.,1,3516,06-22-2016,sympathy,2,na
220441,3,To what extent does the description of the individual provoke your anger?,Tim could not afford his mortgage and his home was foreclosed.,1,1842,06-22-2016,anger,2,na
220441,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Fay was a victim of identity theft and is now thousands of dollars in debt.,2,898,06-22-2016,unfair,2,na
220441,5,To what extent does the description of the individual provoke your sympathy?,Fay was a victim of identity theft and is now thousands of dollars in debt.,1,1672,06-22-2016,sympathy,2,na
220441,6,To what extent does the description of the individual provoke your anger?,Fay was a victim of identity theft and is now thousands of dollars in debt.,3,4496,06-22-2016,anger,2,na
220441,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Jenny works two waitressing jobs to pay her bills.,3,43653,06-22-2016,unfair,2,na
220441,8,To what extent does the description of the individual provoke your sympathy?,Jenny works two waitressing jobs to pay her bills.,3,879,06-22-2016,sympathy,2,na
220441,9,To what extent does the description of the individual provoke your anger?,Jenny works two waitressing jobs to pay her bills.,1,2077,06-22-2016,anger,2,na
220441,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Rose takes discarded food from grocery stores to feed her children.,5,1582,06-22-2016,unfair,2,na
220441,11,To what extent does the description of the individual provoke your sympathy?,Rose takes discarded food from grocery stores to feed her children.,4,869,06-22-2016,sympathy,2,na
220441,12,To what extent does the description of the individual provoke your anger?,Rose takes discarded food from grocery stores to feed her children.,3,19269,06-22-2016,anger,2,na
220441,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Kay steals her coworkers' tips to buy alcohol.,5,780,06-22-2016,unfair,1,reputation
220441,14,To what extent does the description of the individual provoke your sympathy?,Kay steals her coworkers' tips to buy alcohol.,5,1138,06-22-2016,sympathy,1,reputation
220441,15,To what extent does the description of the individual provoke your anger?,Kay steals her coworkers' tips to buy alcohol.,3,12930,06-22-2016,anger,1,reputation
220441,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Louise's car with her bag and credit cards was recently stolen.,2,1177,06-22-2016,unfair,2,na
220441,17,To what extent does the description of the individual provoke your sympathy?,Louise's car with her bag and credit cards was recently stolen.,5,841,06-22-2016,sympathy,2,na
220441,18,To what extent does the description of the individual provoke your anger?,Louise's car with her bag and credit cards was recently stolen.,2,1203,06-22-2016,anger,2,na
220441,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Marny just found out that her husband has incurred a large credit card debt.,3,293,06-22-2016,unfair,2,na
220441,20,To what extent does the description of the individual provoke your sympathy?,Marny just found out that her husband has incurred a large credit card debt.,5,2002,06-22-2016,sympathy,2,na
220441,21,To what extent does the description of the individual provoke your anger?,Marny just found out that her husband has incurred a large credit card debt.,5,633,06-22-2016,anger,2,na
220451,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Eric stole money from his mother's wallet.,5,10595,07-01-2016,unfair,1,reputation
220451,2,To what extent does the description of the individual provoke your sympathy?,Eric stole money from his mother's wallet.,1,4123,07-01-2016,sympathy,1,reputation
220451,3,To what extent does the description of the individual provoke your anger?,Eric stole money from his mother's wallet.,5,1753,07-01-2016,anger,1,reputation
220451,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Charlie is a well paid lawyer,5,1753,07-01-2016,unfair,1,resources
220451,5,To what extent does the description of the individual provoke your sympathy?,Charlie is a well paid lawyer,1,2803,07-01-2016,sympathy,1,resources
220451,6,To what extent does the description of the individual provoke your anger?,Charlie is a well paid lawyer,2,6708,07-01-2016,anger,1,resources
220451,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Ted bullies his employees to put in extra hours at work.,5,1315,07-01-2016,unfair,1,reputation
220451,8,To what extent does the description of the individual provoke your sympathy?,Ted bullies his employees to put in extra hours at work.,1,1972,07-01-2016,sympathy,1,reputation
220451,9,To what extent does the description of the individual provoke your anger?,Ted bullies his employees to put in extra hours at work.,5,1078,07-01-2016,anger,1,reputation
220451,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Jean is going to be evicted because she is behind on her rent,3,93260,07-01-2016,unfair,2,na
220451,11,To what extent does the description of the individual provoke your sympathy?,Jean is going to be evicted because she is behind on her rent,3,15543,07-01-2016,sympathy,2,na
220451,12,To what extent does the description of the individual provoke your anger?,Jean is going to be evicted because she is behind on her rent,3,5239,07-01-2016,anger,2,na
220451,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Alyssa just won the lottery,5,1104,07-01-2016,unfair,1,resources
220451,14,To what extent does the description of the individual provoke your sympathy?,Alyssa just won the lottery,1,2654,07-01-2016,sympathy,1,resources
220451,15,To what extent does the description of the individual provoke your anger?,Alyssa just won the lottery,4,3618,07-01-2016,anger,1,resources
220451,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Deborah got a large cash bonus from her boss,5,4484,07-01-2016,unfair,1,resources
220451,17,To what extent does the description of the individual provoke your sympathy?,Deborah got a large cash bonus from her boss,1,2578,07-01-2016,sympathy,1,resources
220451,18,To what extent does the description of the individual provoke your anger?,Deborah got a large cash bonus from her boss,3,15182,07-01-2016,anger,1,resources
220451,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Fay was a victim of identity theft and is now thousands of dollars in debt.,4,1415,07-01-2016,unfair,2,na
220451,20,To what extent does the description of the individual provoke your sympathy?,Fay was a victim of identity theft and is now thousands of dollars in debt.,3,38434,07-01-2016,sympathy,2,na
220451,21,To what extent does the description of the individual provoke your anger?,Fay was a victim of identity theft and is now thousands of dollars in debt.,1,1810,07-01-2016,anger,2,na
220451,22,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Penny used her mother's social security number to open a credit card account.,5,1337,07-01-2016,unfair,1,reputation
220451,23,To what extent does the description of the individual provoke your sympathy?,Penny used her mother's social security number to open a credit card account.,1,1672,07-01-2016,sympathy,1,reputation
220451,24,To what extent does the description of the individual provoke your anger?,Penny used her mother's social security number to open a credit card account.,5,3898,07-01-2016,anger,1,reputation
220477,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Paul lost his house in a fire,1,1560,05-23-2016,unfair,2,na
220477,2,To what extent does the description of the individual provoke your sympathy?,Paul lost his house in a fire,5,456,05-23-2016,sympathy,2,na
220477,3,To what extent does the description of the individual provoke your anger?,Paul lost his house in a fire,1,2150,05-23-2016,anger,2,na
220477,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Bill lost his life savings when his small business failed,1,354,05-23-2016,unfair,2,na
220477,5,To what extent does the description of the individual provoke your sympathy?,Bill lost his life savings when his small business failed,5,128,05-23-2016,sympathy,2,na
220477,6,To what extent does the description of the individual provoke your anger?,Bill lost his life savings when his small business failed,1,225,05-23-2016,anger,2,na
220477,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Jack was mugged and had his wallet stolen.,1,146,05-23-2016,unfair,2,na
220477,8,To what extent does the description of the individual provoke your sympathy?,Jack was mugged and had his wallet stolen.,5,563,05-23-2016,sympathy,2,na
220477,9,To what extent does the description of the individual provoke your anger?,Jack was mugged and had his wallet stolen.,1,1729,05-23-2016,anger,2,na
220477,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Andrew is hiding his taxable income in Switzerland.,5,201,05-23-2016,unfair,1,reputation
220477,11,To what extent does the description of the individual provoke your sympathy?,Andrew is hiding his taxable income in Switzerland.,1,195,05-23-2016,sympathy,1,reputation
220477,12,To what extent does the description of the individual provoke your anger?,Andrew is hiding his taxable income in Switzerland.,4,1475,05-23-2016,anger,1,reputation
220477,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Alice regularly fires employees to avoid promoting them.,5,116,05-23-2016,unfair,1,reputation
220477,14,To what extent does the description of the individual provoke your sympathy?,Alice regularly fires employees to avoid promoting them.,1,622,05-23-2016,sympathy,1,reputation
220477,15,To what extent does the description of the individual provoke your anger?,Alice regularly fires employees to avoid promoting them.,5,141,05-23-2016,anger,1,reputation
220477,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Jenny works two waitressing jobs to pay her bills.,1,125,05-23-2016,unfair,2,na
220477,17,To what extent does the description of the individual provoke your sympathy?,Jenny works two waitressing jobs to pay her bills.,4,297,05-23-2016,sympathy,2,na
220477,18,To what extent does the description of the individual provoke your anger?,Jenny works two waitressing jobs to pay her bills.,1,127,05-23-2016,anger,2,na
220477,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Rose takes discarded food from grocery stores to feed her children.,1,149,05-23-2016,unfair,2,na
220477,20,To what extent does the description of the individual provoke your sympathy?,Rose takes discarded food from grocery stores to feed her children.,5,264,05-23-2016,sympathy,2,na
220477,21,To what extent does the description of the individual provoke your anger?,Rose takes discarded food from grocery stores to feed her children.,1,190,05-23-2016,anger,2,na
220477,22,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Angela illegally parks in the disabled parking spots when she can.,5,5557,05-23-2016,unfair,1,reputation
220477,23,To what extent does the description of the individual provoke your sympathy?,Angela illegally parks in the disabled parking spots when she can.,1,300,05-23-2016,sympathy,1,reputation
220477,24,To what extent does the description of the individual provoke your anger?,Angela illegally parks in the disabled parking spots when she can.,3,2649,05-23-2016,anger,1,reputation
220492,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Dan is a veteran having trouble finding employment.,2,1703,07-27-2016,unfair,2,na
220492,2,To what extent does the description of the individual provoke your sympathy?,Dan is a veteran having trouble finding employment.,4,1262,07-27-2016,sympathy,2,na
220492,3,To what extent does the description of the individual provoke your anger?,Dan is a veteran having trouble finding employment.,3,6861,07-27-2016,anger,2,na
220492,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,3,10167,07-27-2016,unfair,2,na
220492,5,To what extent does the description of the individual provoke your sympathy?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,4,1199,07-27-2016,sympathy,2,na
220492,6,To what extent does the description of the individual provoke your anger?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,1,836,07-27-2016,anger,2,na
220492,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Mac just bought an expensive sports car,4,1980,07-27-2016,unfair,1,resources
220492,8,To what extent does the description of the individual provoke your sympathy?,Mac just bought an expensive sports car,2,1441,07-27-2016,sympathy,1,resources
220492,9,To what extent does the description of the individual provoke your anger?,Mac just bought an expensive sports car,3,7717,07-27-2016,anger,1,resources
220492,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Jacob is saving for his son's operation,3,8577,07-27-2016,unfair,2,na
220492,11,To what extent does the description of the individual provoke your sympathy?,Jacob is saving for his son's operation,5,341,07-27-2016,sympathy,2,na
220492,12,To what extent does the description of the individual provoke your anger?,Jacob is saving for his son's operation,1,1221,07-27-2016,anger,2,na
220492,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Andrew is hiding his taxable income in Switzerland.,5,873,07-27-2016,unfair,1,reputation
220492,14,To what extent does the description of the individual provoke your sympathy?,Andrew is hiding his taxable income in Switzerland.,1,916,07-27-2016,sympathy,1,reputation
220492,15,To what extent does the description of the individual provoke your anger?,Andrew is hiding his taxable income in Switzerland.,4,934,07-27-2016,anger,1,reputation
220492,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Eva secretly gambles with her husband's savings.,3,7706,07-27-2016,unfair,1,reputation
220492,17,To what extent does the description of the individual provoke your sympathy?,Eva secretly gambles with her husband's savings.,1,1036,07-27-2016,sympathy,1,reputation
220492,18,To what extent does the description of the individual provoke your anger?,Eva secretly gambles with her husband's savings.,3,3969,07-27-2016,anger,1,reputation
220492,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Penny used her mother's social security number to open a credit card account.,4,776,07-27-2016,unfair,1,reputation
220492,20,To what extent does the description of the individual provoke your sympathy?,Penny used her mother's social security number to open a credit card account.,1,888,07-27-2016,sympathy,1,reputation
220492,21,To what extent does the description of the individual provoke your anger?,Penny used her mother's social security number to open a credit card account.,5,898,07-27-2016,anger,1,reputation
220492,22,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Marny just found out that her husband has incurred a large credit card debt.,3,8683,07-27-2016,unfair,2,na
220492,23,To what extent does the description of the individual provoke your sympathy?,Marny just found out that her husband has incurred a large credit card debt.,1,689,07-27-2016,sympathy,2,na
220492,24,To what extent does the description of the individual provoke your anger?,Marny just found out that her husband has incurred a large credit card debt.,4,1680,07-27-2016,anger,2,na
220503,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Peter often goes through and steals the neighbors' mail.,5,992,07-26-2016,unfair,1,reputation
220503,2,To what extent does the description of the individual provoke your sympathy?,Peter often goes through and steals the neighbors' mail.,1,1335,07-26-2016,sympathy,1,reputation
220503,3,To what extent does the description of the individual provoke your anger?,Peter often goes through and steals the neighbors' mail.,5,1047,07-26-2016,anger,1,reputation
220503,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Charlie is a well paid lawyer,5,936,07-26-2016,unfair,1,resources
220503,5,To what extent does the description of the individual provoke your sympathy?,Charlie is a well paid lawyer,1,1894,07-26-2016,sympathy,1,resources
220503,6,To what extent does the description of the individual provoke your anger?,Charlie is a well paid lawyer,5,1053,07-26-2016,anger,1,resources
220503,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Larry employs illegal immigrants and pays them less than minimum wage.,5,1397,07-26-2016,unfair,1,reputation
220503,8,To what extent does the description of the individual provoke your sympathy?,Larry employs illegal immigrants and pays them less than minimum wage.,1,1004,07-26-2016,sympathy,1,reputation
220503,9,To what extent does the description of the individual provoke your anger?,Larry employs illegal immigrants and pays them less than minimum wage.,5,1011,07-26-2016,anger,1,reputation
220503,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Tim could not afford his mortgage and his home was foreclosed.,1,41188,07-26-2016,unfair,2,na
220503,11,To what extent does the description of the individual provoke your sympathy?,Tim could not afford his mortgage and his home was foreclosed.,5,1266,07-26-2016,sympathy,2,na
220503,12,To what extent does the description of the individual provoke your anger?,Tim could not afford his mortgage and his home was foreclosed.,1,1177,07-26-2016,anger,2,na
220503,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Andrew is hiding his taxable income in Switzerland.,5,1313,07-26-2016,unfair,1,reputation
220503,14,To what extent does the description of the individual provoke your sympathy?,Andrew is hiding his taxable income in Switzerland.,1,3556,07-26-2016,sympathy,1,reputation
220503,15,To what extent does the description of the individual provoke your anger?,Andrew is hiding his taxable income in Switzerland.,3,10151,07-26-2016,anger,1,reputation
220503,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Trish's husband is a wealthy investment banker,5,1343,07-26-2016,unfair,1,resources
220503,17,To what extent does the description of the individual provoke your sympathy?,Trish's husband is a wealthy investment banker,1,1148,07-26-2016,sympathy,1,resources
220503,18,To what extent does the description of the individual provoke your anger?,Trish's husband is a wealthy investment banker,4,1709,07-26-2016,anger,1,resources
220503,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Alyssa just won the lottery,4,1344,07-26-2016,unfair,1,resources
220503,20,To what extent does the description of the individual provoke your sympathy?,Alyssa just won the lottery,1,867,07-26-2016,sympathy,1,resources
220503,21,To what extent does the description of the individual provoke your anger?,Alyssa just won the lottery,1,836,07-26-2016,anger,1,resources
220523,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Dave lives in a luxury penthouse apartment,5,1419,08-08-2016,unfair,1,resources
220523,2,To what extent does the description of the individual provoke your sympathy?,Dave lives in a luxury penthouse apartment,2,1955,08-08-2016,sympathy,1,resources
220523,3,To what extent does the description of the individual provoke your anger?,Dave lives in a luxury penthouse apartment,1,948,08-08-2016,anger,1,resources
220523,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Steve cheated on his taxes and is now under investigation for tax fraud.,5,1115,08-08-2016,unfair,1,reputation
220523,5,To what extent does the description of the individual provoke your sympathy?,Steve cheated on his taxes and is now under investigation for tax fraud.,2,1484,08-08-2016,sympathy,1,reputation
220523,6,To what extent does the description of the individual provoke your anger?,Steve cheated on his taxes and is now under investigation for tax fraud.,2,620,08-08-2016,anger,1,reputation
220523,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,5,1380,08-08-2016,unfair,2,na
220523,8,To what extent does the description of the individual provoke your sympathy?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,1,496,08-08-2016,sympathy,2,na
220523,9,To what extent does the description of the individual provoke your anger?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,1,1001,08-08-2016,anger,2,na
220523,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Charlie is a well paid lawyer,5,559,08-08-2016,unfair,1,resources
220523,11,To what extent does the description of the individual provoke your sympathy?,Charlie is a well paid lawyer,1,431,08-08-2016,sympathy,1,resources
220523,12,To what extent does the description of the individual provoke your anger?,Charlie is a well paid lawyer,1,255,08-08-2016,anger,1,resources
220523,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Larry employs illegal immigrants and pays them less than minimum wage.,5,691,08-08-2016,unfair,1,reputation
220523,14,To what extent does the description of the individual provoke your sympathy?,Larry employs illegal immigrants and pays them less than minimum wage.,1,1814,08-08-2016,sympathy,1,reputation
220523,15,To what extent does the description of the individual provoke your anger?,Larry employs illegal immigrants and pays them less than minimum wage.,1,366,08-08-2016,anger,1,reputation
220523,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Jean is going to be evicted because she is behind on her rent,5,853,08-08-2016,unfair,2,na
220523,17,To what extent does the description of the individual provoke your sympathy?,Jean is going to be evicted because she is behind on her rent,1,338,08-08-2016,sympathy,2,na
220523,18,To what extent does the description of the individual provoke your anger?,Jean is going to be evicted because she is behind on her rent,1,699,08-08-2016,anger,2,na
220523,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Janet has to take an unpaid leave of absence because her mother broke her hip.,5,638,08-08-2016,unfair,2,na
220523,20,To what extent does the description of the individual provoke your sympathy?,Janet has to take an unpaid leave of absence because her mother broke her hip.,1,369,08-08-2016,sympathy,2,na
220523,21,To what extent does the description of the individual provoke your anger?,Janet has to take an unpaid leave of absence because her mother broke her hip.,1,313,08-08-2016,anger,2,na
220531,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Scott is saving to pay his university fees,4,34959,08-17-2016,unfair,2,na
220531,2,To what extent does the description of the individual provoke your sympathy?,Scott is saving to pay his university fees,2,1984,08-17-2016,sympathy,2,na
220531,3,To what extent does the description of the individual provoke your anger?,Scott is saving to pay his university fees,2,1194,08-17-2016,anger,2,na
220531,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Dan is a veteran having trouble finding employment.,5,1684,08-17-2016,unfair,2,na
220531,5,To what extent does the description of the individual provoke your sympathy?,Dan is a veteran having trouble finding employment.,3,16514,08-17-2016,sympathy,2,na
220531,6,To what extent does the description of the individual provoke your anger?,Dan is a veteran having trouble finding employment.,1,2260,08-17-2016,anger,2,na
220531,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Peter often goes through and steals the neighbors' mail.,4,3293,08-17-2016,unfair,1,reputation
220531,8,To what extent does the description of the individual provoke your sympathy?,Peter often goes through and steals the neighbors' mail.,1,725,08-17-2016,sympathy,1,reputation
220531,9,To what extent does the description of the individual provoke your anger?,Peter often goes through and steals the neighbors' mail.,1,1161,08-17-2016,anger,1,reputation
220531,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Dennis is a retiree,4,616,08-17-2016,unfair,2,na
220531,11,To what extent does the description of the individual provoke your sympathy?,Dennis is a retiree,3,10832,08-17-2016,sympathy,2,na
220531,12,To what extent does the description of the individual provoke your anger?,Dennis is a retiree,1,1484,08-17-2016,anger,2,na
220531,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Trish's husband is a wealthy investment banker,5,367,08-17-2016,unfair,1,resources
220531,14,To what extent does the description of the individual provoke your sympathy?,Trish's husband is a wealthy investment banker,1,1751,08-17-2016,sympathy,1,resources
220531,15,To what extent does the description of the individual provoke your anger?,Trish's husband is a wealthy investment banker,1,1284,08-17-2016,anger,1,resources
220531,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Miriam just received a huge cash settlement,4,1575,08-17-2016,unfair,1,resources
220531,17,To what extent does the description of the individual provoke your sympathy?,Miriam just received a huge cash settlement,2,1940,08-17-2016,sympathy,1,resources
220531,18,To what extent does the description of the individual provoke your anger?,Miriam just received a huge cash settlement,2,605,08-17-2016,anger,1,resources
220531,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Penny used her mother's social security number to open a credit card account.,1,1270,08-17-2016,unfair,1,reputation
220531,20,To what extent does the description of the individual provoke your sympathy?,Penny used her mother's social security number to open a credit card account.,2,471,08-17-2016,sympathy,1,reputation
220531,21,To what extent does the description of the individual provoke your anger?,Penny used her mother's social security number to open a credit card account.,2,3366,08-17-2016,anger,1,reputation
220531,22,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Marny just found out that her husband has incurred a large credit card debt.,3,20694,08-17-2016,unfair,2,na
220531,23,To what extent does the description of the individual provoke your sympathy?,Marny just found out that her husband has incurred a large credit card debt.,1,784,08-17-2016,sympathy,2,na
220531,24,To what extent does the description of the individual provoke your anger?,Marny just found out that her husband has incurred a large credit card debt.,3,7073,08-17-2016,anger,2,na
220553,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Steve cheated on his taxes and is now under investigation for tax fraud.,5,9801,08-17-2016,unfair,1,reputation
220553,2,To what extent does the description of the individual provoke your sympathy?,Steve cheated on his taxes and is now under investigation for tax fraud.,2,4034,08-17-2016,sympathy,1,reputation
220553,3,To what extent does the description of the individual provoke your anger?,Steve cheated on his taxes and is now under investigation for tax fraud.,3,11313,08-17-2016,anger,1,reputation
220553,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Trish's husband is a wealthy investment banker,4,633,08-17-2016,unfair,1,resources
220553,5,To what extent does the description of the individual provoke your sympathy?,Trish's husband is a wealthy investment banker,1,937,08-17-2016,sympathy,1,resources
220553,6,To what extent does the description of the individual provoke your anger?,Trish's husband is a wealthy investment banker,2,717,08-17-2016,anger,1,resources
220553,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Alice regularly fires employees to avoid promoting them.,5,661,08-17-2016,unfair,1,reputation
220553,8,To what extent does the description of the individual provoke your sympathy?,Alice regularly fires employees to avoid promoting them.,1,1239,08-17-2016,sympathy,1,reputation
220553,9,To what extent does the description of the individual provoke your anger?,Alice regularly fires employees to avoid promoting them.,4,539,08-17-2016,anger,1,reputation
220553,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Deborah got a large cash bonus from her boss,3,7651,08-17-2016,unfair,1,resources
220553,11,To what extent does the description of the individual provoke your sympathy?,Deborah got a large cash bonus from her boss,2,1623,08-17-2016,sympathy,1,resources
220553,12,To what extent does the description of the individual provoke your anger?,Deborah got a large cash bonus from her boss,2,385,08-17-2016,anger,1,resources
220553,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Rose takes discarded food from grocery stores to feed her children.,1,672,08-17-2016,unfair,2,na
220553,14,To what extent does the description of the individual provoke your sympathy?,Rose takes discarded food from grocery stores to feed her children.,5,2801,08-17-2016,sympathy,2,na
220553,15,To what extent does the description of the individual provoke your anger?,Rose takes discarded food from grocery stores to feed her children.,1,761,08-17-2016,anger,2,na
220553,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Angela illegally parks in the disabled parking spots when she can.,3,9281,08-17-2016,unfair,1,reputation
220553,17,To what extent does the description of the individual provoke your sympathy?,Angela illegally parks in the disabled parking spots when she can.,2,679,08-17-2016,sympathy,1,reputation
220553,18,To what extent does the description of the individual provoke your anger?,Angela illegally parks in the disabled parking spots when she can.,3,1691,08-17-2016,anger,1,reputation
220566,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Ricky is homeless,1,20762,08-24-2016,unfair,2,na
220566,2,To what extent does the description of the individual provoke your sympathy?,Ricky is homeless,1,1573,08-24-2016,sympathy,2,na
220566,3,To what extent does the description of the individual provoke your anger?,Ricky is homeless,1,1116,08-24-2016,anger,2,na
220566,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Dave lives in a luxury penthouse apartment,1,13717,08-24-2016,unfair,1,resources
220566,5,To what extent does the description of the individual provoke your sympathy?,Dave lives in a luxury penthouse apartment,1,1997,08-24-2016,sympathy,1,resources
220566,6,To what extent does the description of the individual provoke your anger?,Dave lives in a luxury penthouse apartment,1,1363,08-24-2016,anger,1,resources
220566,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Jacob is saving for his son's operation,1,3738,08-24-2016,unfair,2,na
220566,8,To what extent does the description of the individual provoke your sympathy?,Jacob is saving for his son's operation,1,1252,08-24-2016,sympathy,2,na
220566,9,To what extent does the description of the individual provoke your anger?,Jacob is saving for his son's operation,1,916,08-24-2016,anger,2,na
220566,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Becky works as a cleaner in a hotel,1,1341,08-24-2016,unfair,2,na
220566,11,To what extent does the description of the individual provoke your sympathy?,Becky works as a cleaner in a hotel,1,2448,08-24-2016,sympathy,2,na
220566,12,To what extent does the description of the individual provoke your anger?,Becky works as a cleaner in a hotel,1,4504,08-24-2016,anger,2,na
220566,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Christina received a large inheritance from a distant relative,1,3268,08-24-2016,unfair,1,resources
220566,14,To what extent does the description of the individual provoke your sympathy?,Christina received a large inheritance from a distant relative,1,2522,08-24-2016,sympathy,1,resources
220566,15,To what extent does the description of the individual provoke your anger?,Christina received a large inheritance from a distant relative,1,2039,08-24-2016,anger,1,resources
220566,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Deborah got a large cash bonus from her boss,1,1477,08-24-2016,unfair,1,resources
